# ---------------------------------- WARNING ----------------------------------------
# The data you have obtained from this automated U.S. Geological Survey database
# have not received Director's approval and as such are provisional and subject to
# revision.  The data are released on the condition that neither the USGS nor the
# United States Government may be held liable for any damages resulting from its use.
# Additional info: http://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  http://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: http://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2016-03-07 06:41:38 EST       (vaww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 02168504 SALUDA RIVER BELOW LK MURRAY DAM NR COLUMBIA, SC
# -----------------------------------------------------------------------------------
#
# Data provided for site 02168504
#    DD parameter   Description
#    01   00300     Dissolved oxygen, water, unfiltered, milligrams per liter
#    03   00060     Discharge, cubic feet per second
#    04   00065     Gage height, feet
#    05   00010     Temperature, water, degrees Celsius
#    16   00045     Precipitation, total, inches
#
# Data-value qualification codes included in this output: 
#     A  Approved for publication -- Processing and review completed.  
#     P  Provisional data subject to revision.  
# 
agency_cd	site_no	datetime	tz_cd	01_00300	01_00300_cd	03_00060	03_00060_cd	04_00065	04_00065_cd	05_00010	05_00010_cd	16_00045	16_00045_cd
USGS	02168504	2016-02-24 03:30	EST			3150	P	5.52	P			0.00	P
USGS	02168504	2016-02-24 03:45	EST			3150	P	5.52	P			0.00	P
USGS	02168504	2016-02-24 04:00	EST	10.1	P	3150	P	5.52	P	9.6	P	0.00	P
USGS	02168504	2016-02-24 04:15	EST			3150	P	5.52	P			0.00	P
USGS	02168504	2016-02-24 04:30	EST			3150	P	5.52	P			0.00	P
USGS	02168504	2016-02-24 04:45	EST			3150	P	5.52	P			0.01	P
USGS	02168504	2016-02-24 05:00	EST	10.1	P	3150	P	5.52	P	9.6	P	0.00	P
USGS	02168504	2016-02-24 05:15	EST			3150	P	5.52	P			0.01	P
USGS	02168504	2016-02-24 05:30	EST			3150	P	5.52	P			0.02	P
USGS	02168504	2016-02-24 05:45	EST			3150	P	5.52	P			0.02	P
USGS	02168504	2016-02-24 06:00	EST	10.1	P	3150	P	5.52	P	9.6	P	0.04	P
USGS	02168504	2016-02-24 06:15	EST			3150	P	5.52	P			0.01	P
USGS	02168504	2016-02-24 06:30	EST			3150	P	5.52	P			0.01	P
USGS	02168504	2016-02-24 06:45	EST			3150	P	5.52	P			0.00	P
USGS	02168504	2016-02-24 07:00	EST	10.1	P	3150	P	5.52	P	9.8	P	0.06	P
USGS	02168504	2016-02-24 07:15	EST			3150	P	5.52	P			0.04	P
USGS	02168504	2016-02-24 07:30	EST			3150	P	5.52	P			0.02	P
USGS	02168504	2016-02-24 07:45	EST			3160	P	5.53	P			0.08	P
USGS	02168504	2016-02-24 08:00	EST	10.1	P	3160	P	5.53	P	9.8	P	0.02	P
USGS	02168504	2016-02-24 08:15	EST			3160	P	5.53	P			0.00	P
USGS	02168504	2016-02-24 08:30	EST			3160	P	5.53	P			0.00	P
USGS	02168504	2016-02-24 08:45	EST			3160	P	5.53	P			0.00	P
USGS	02168504	2016-02-24 09:00	EST	10.1	P	3150	P	5.52	P	9.8	P	0.00	P
USGS	02168504	2016-02-24 09:15	EST			3160	P	5.53	P			0.00	P
USGS	02168504	2016-02-24 09:30	EST			3150	P	5.52	P			0.00	P
USGS	02168504	2016-02-24 09:45	EST			3150	P	5.52	P			0.00	P
USGS	02168504	2016-02-24 10:00	EST	10.1	P	3150	P	5.52	P	9.7	P	0.00	P
USGS	02168504	2016-02-24 10:15	EST			3150	P	5.52	P			0.00	P
USGS	02168504	2016-02-24 10:30	EST			3150	P	5.52	P			0.00	P
USGS	02168504	2016-02-24 10:45	EST			3130	P	5.51	P			0.00	P
USGS	02168504	2016-02-24 11:00	EST	10.1	P	3150	P	5.52	P	9.7	P	0.00	P
USGS	02168504	2016-02-24 11:15	EST			3160	P	5.53	P			0.00	P
USGS	02168504	2016-02-24 11:30	EST			3150	P	5.52	P			0.00	P
USGS	02168504	2016-02-24 11:45	EST			3160	P	5.53	P			0.00	P
USGS	02168504	2016-02-24 12:00	EST	10.1	P	3170	P	5.54	P	9.8	P	0.00	P
USGS	02168504	2016-02-24 12:15	EST			3150	P	5.52	P			0.00	P
USGS	02168504	2016-02-24 12:30	EST			3150	P	5.52	P			0.00	P
USGS	02168504	2016-02-24 12:45	EST			3150	P	5.52	P			0.00	P
USGS	02168504	2016-02-24 13:00	EST	10.1	P	3150	P	5.52	P	9.9	P	0.04	P
USGS	02168504	2016-02-24 13:15	EST			3130	P	5.51	P			0.01	P
USGS	02168504	2016-02-24 13:30	EST			3150	P	5.52	P			0.00	P
USGS	02168504	2016-02-24 13:45	EST			3150	P	5.52	P			0.00	P
USGS	02168504	2016-02-24 14:00	EST	10.2	P	3150	P	5.52	P	10.0	P	0.00	P
USGS	02168504	2016-02-24 14:15	EST			3130	P	5.51	P			0.00	P
USGS	02168504	2016-02-24 14:30	EST			3150	P	5.52	P			0.00	P
USGS	02168504	2016-02-24 14:45	EST			3120	P	5.50	P			0.00	P
USGS	02168504	2016-02-24 15:00	EST	10.2	P	3130	P	5.51	P	9.9	P	0.00	P
USGS	02168504	2016-02-24 15:15	EST			3130	P	5.51	P			0.00	P
USGS	02168504	2016-02-24 15:30	EST			3150	P	5.52	P			0.00	P
USGS	02168504	2016-02-24 15:45	EST			3150	P	5.52	P			0.00	P
USGS	02168504	2016-02-24 16:00	EST	10.2	P	3130	P	5.51	P	10.0	P	0.00	P
USGS	02168504	2016-02-24 16:15	EST			3150	P	5.52	P			0.00	P
USGS	02168504	2016-02-24 16:30	EST			3120	P	5.50	P			0.00	P
USGS	02168504	2016-02-24 16:45	EST			3150	P	5.52	P			0.00	P
USGS	02168504	2016-02-24 17:00	EST	10.2	P	3130	P	5.51	P	10.2	P	0.00	P
USGS	02168504	2016-02-24 17:15	EST			3150	P	5.52	P			0.00	P
USGS	02168504	2016-02-24 17:30	EST			3150	P	5.52	P			0.00	P
USGS	02168504	2016-02-24 17:45	EST			3130	P	5.51	P			0.00	P
USGS	02168504	2016-02-24 18:00	EST	10.2	P	3130	P	5.51	P	10.3	P	0.00	P
USGS	02168504	2016-02-24 18:15	EST			3130	P	5.51	P			0.00	P
USGS	02168504	2016-02-24 18:30	EST			3130	P	5.51	P			0.00	P
USGS	02168504	2016-02-24 18:45	EST			3120	P	5.50	P			0.00	P
USGS	02168504	2016-02-24 19:00	EST	10.2	P	3120	P	5.50	P	10.1	P	0.00	P
USGS	02168504	2016-02-24 19:15	EST			3120	P	5.50	P			0.00	P
USGS	02168504	2016-02-24 19:30	EST			3120	P	5.50	P			0.00	P
USGS	02168504	2016-02-24 19:45	EST			3130	P	5.51	P			0.00	P
USGS	02168504	2016-02-24 20:00	EST	10.2	P	3130	P	5.51	P	10.3	P	0.00	P
USGS	02168504	2016-02-24 20:15	EST			3130	P	5.51	P			0.00	P
USGS	02168504	2016-02-24 20:30	EST			3100	P	5.48	P			0.00	P
USGS	02168504	2016-02-24 20:45	EST			3130	P	5.51	P			0.00	P
USGS	02168504	2016-02-24 21:00	EST	10.3	P	3120	P	5.50	P	10.6	P	0.00	P
USGS	02168504	2016-02-24 21:15	EST			3130	P	5.51	P			0.00	P
USGS	02168504	2016-02-24 21:30	EST			3120	P	5.50	P			0.00	P
USGS	02168504	2016-02-24 21:45	EST			3130	P	5.51	P			0.00	P
USGS	02168504	2016-02-24 22:00	EST	10.3	P	3130	P	5.51	P	10.4	P	0.00	P
USGS	02168504	2016-02-24 22:15	EST			3150	P	5.52	P			0.00	P
USGS	02168504	2016-02-24 22:30	EST			3130	P	5.51	P			0.00	P
USGS	02168504	2016-02-24 22:45	EST			3130	P	5.51	P			0.00	P
USGS	02168504	2016-02-24 23:00	EST	10.3	P	3110	P	5.49	P	10.3	P	0.00	P
USGS	02168504	2016-02-24 23:15	EST			3160	P	5.53	P			0.00	P
USGS	02168504	2016-02-24 23:30	EST			3160	P	5.53	P			0.00	P
USGS	02168504	2016-02-24 23:45	EST			3160	P	5.53	P			0.00	P
USGS	02168504	2016-02-25 00:00	EST	10.3	P	3120	P	5.50	P	10.3	P	0.00	P
USGS	02168504	2016-02-25 00:15	EST			3150	P	5.52	P			0.00	P
USGS	02168504	2016-02-25 00:30	EST			3130	P	5.51	P			0.00	P
USGS	02168504	2016-02-25 00:45	EST			3150	P	5.52	P			0.00	P
USGS	02168504	2016-02-25 01:00	EST	10.3	P	3150	P	5.52	P	10.3	P	0.00	P
USGS	02168504	2016-02-25 01:15	EST			3130	P	5.51	P			0.00	P
USGS	02168504	2016-02-25 01:30	EST			3150	P	5.52	P			0.00	P
USGS	02168504	2016-02-25 01:45	EST			3130	P	5.51	P			0.00	P
USGS	02168504	2016-02-25 02:00	EST	10.4	P	3130	P	5.51	P	10.3	P	0.00	P
USGS	02168504	2016-02-25 02:15	EST			3130	P	5.51	P			0.00	P
USGS	02168504	2016-02-25 02:30	EST			3150	P	5.52	P			0.00	P
USGS	02168504	2016-02-25 02:45	EST			3120	P	5.50	P			0.00	P
USGS	02168504	2016-02-25 03:00	EST	10.4	P	3130	P	5.51	P	10.4	P	0.00	P
USGS	02168504	2016-02-25 03:15	EST			3150	P	5.52	P			0.00	P
USGS	02168504	2016-02-25 03:30	EST			3130	P	5.51	P			0.00	P
USGS	02168504	2016-02-25 03:45	EST			3130	P	5.51	P			0.00	P
USGS	02168504	2016-02-25 04:00	EST	10.4	P	3130	P	5.51	P	10.4	P	0.00	P
USGS	02168504	2016-02-25 04:15	EST			3130	P	5.51	P			0.00	P
USGS	02168504	2016-02-25 04:30	EST			3130	P	5.51	P			0.00	P
USGS	02168504	2016-02-25 04:45	EST			3130	P	5.51	P			0.00	P
USGS	02168504	2016-02-25 05:00	EST	10.4	P	3130	P	5.51	P	10.4	P	0.00	P
USGS	02168504	2016-02-25 05:15	EST			3130	P	5.51	P			0.00	P
USGS	02168504	2016-02-25 05:30	EST			3120	P	5.50	P			0.00	P
USGS	02168504	2016-02-25 05:45	EST			3130	P	5.51	P			0.00	P
USGS	02168504	2016-02-25 06:00	EST	10.4	P	3130	P	5.51	P	10.4	P	0.00	P
USGS	02168504	2016-02-25 06:15	EST			3150	P	5.52	P			0.00	P
USGS	02168504	2016-02-25 06:30	EST			3150	P	5.52	P			0.00	P
USGS	02168504	2016-02-25 06:45	EST			3150	P	5.52	P			0.00	P
USGS	02168504	2016-02-25 07:00	EST	10.4	P	3130	P	5.51	P	10.5	P	0.00	P
USGS	02168504	2016-02-25 07:15	EST			3130	P	5.51	P			0.00	P
USGS	02168504	2016-02-25 07:30	EST			3130	P	5.51	P			0.00	P
USGS	02168504	2016-02-25 07:45	EST			3130	P	5.51	P			0.00	P
USGS	02168504	2016-02-25 08:00	EST	10.3	P	3130	P	5.51	P	10.6	P	0.00	P
USGS	02168504	2016-02-25 08:15	EST			3130	P	5.51	P			0.00	P
USGS	02168504	2016-02-25 08:30	EST			3150	P	5.52	P			0.00	P
USGS	02168504	2016-02-25 08:45	EST			3120	P	5.50	P			0.00	P
USGS	02168504	2016-02-25 09:00	EST	10.4	P	3130	P	5.51	P	10.5	P	0.00	P
USGS	02168504	2016-02-25 09:15	EST			3130	P	5.51	P			0.00	P
USGS	02168504	2016-02-25 09:30	EST			3130	P	5.51	P			0.00	P
USGS	02168504	2016-02-25 09:45	EST			3130	P	5.51	P			0.00	P
USGS	02168504	2016-02-25 10:00	EST	10.4	P	3130	P	5.51	P	10.6	P	0.00	P
USGS	02168504	2016-02-25 10:15	EST			3130	P	5.51	P			0.00	P
USGS	02168504	2016-02-25 10:30	EST			3130	P	5.51	P			0.00	P
USGS	02168504	2016-02-25 10:45	EST			3150	P	5.52	P			0.00	P
USGS	02168504	2016-02-25 11:00	EST	10.5	P	3110	P	5.49	P	10.7	P	0.00	P
USGS	02168504	2016-02-25 11:15	EST			3130	P	5.51	P			0.00	P
USGS	02168504	2016-02-25 11:30	EST			3150	P	5.52	P			0.00	P
USGS	02168504	2016-02-25 11:45	EST			3130	P	5.51	P			0.00	P
USGS	02168504	2016-02-25 12:00	EST	10.5	P	3150	P	5.52	P	10.7	P	0.00	P
USGS	02168504	2016-02-25 12:15	EST			3130	P	5.51	P			0.00	P
USGS	02168504	2016-02-25 12:30	EST			3130	P	5.51	P			0.00	P
USGS	02168504	2016-02-25 12:45	EST			3110	P	5.49	P			0.00	P
USGS	02168504	2016-02-25 13:00	EST	10.5	P	3130	P	5.51	P	10.6	P	0.00	P
USGS	02168504	2016-02-25 13:15	EST			3150	P	5.52	P			0.00	P
USGS	02168504	2016-02-25 13:30	EST			3160	P	5.53	P			0.00	P
USGS	02168504	2016-02-25 13:45	EST			3120	P	5.50	P			0.00	P
USGS	02168504	2016-02-25 14:00	EST	10.5	P	3150	P	5.52	P	10.7	P	0.00	P
USGS	02168504	2016-02-25 14:15	EST			3130	P	5.51	P			0.00	P
USGS	02168504	2016-02-25 14:30	EST			3150	P	5.52	P			0.00	P
USGS	02168504	2016-02-25 14:45	EST			3120	P	5.50	P			0.00	P
USGS	02168504	2016-02-25 15:00	EST	10.5	P	3120	P	5.50	P	10.7	P	0.00	P
USGS	02168504	2016-02-25 15:15	EST			3130	P	5.51	P			0.00	P
USGS	02168504	2016-02-25 15:30	EST			3130	P	5.51	P			0.00	P
USGS	02168504	2016-02-25 15:45	EST			3120	P	5.50	P			0.00	P
USGS	02168504	2016-02-25 16:00	EST	10.5	P	3130	P	5.51	P	10.6	P	0.00	P
USGS	02168504	2016-02-25 16:15	EST			3130	P	5.51	P			0.00	P
USGS	02168504	2016-02-25 16:30	EST			3130	P	5.51	P			0.00	P
USGS	02168504	2016-02-25 16:45	EST			3130	P	5.51	P			0.00	P
USGS	02168504	2016-02-25 17:00	EST	10.5	P	3120	P	5.50	P	10.6	P	0.00	P
USGS	02168504	2016-02-25 17:15	EST			3150	P	5.52	P			0.00	P
USGS	02168504	2016-02-25 17:30	EST			3150	P	5.52	P			0.00	P
USGS	02168504	2016-02-25 17:45	EST			3130	P	5.51	P			0.00	P
USGS	02168504	2016-02-25 18:00	EST	10.5	P	3130	P	5.51	P	10.6	P	0.00	P
USGS	02168504	2016-02-25 18:15	EST			3150	P	5.52	P			0.00	P
USGS	02168504	2016-02-25 18:30	EST			3150	P	5.52	P			0.00	P
USGS	02168504	2016-02-25 18:45	EST			3130	P	5.51	P			0.00	P
USGS	02168504	2016-02-25 19:00	EST	10.5	P	3130	P	5.51	P	10.6	P	0.00	P
USGS	02168504	2016-02-25 19:15	EST			3150	P	5.52	P			0.00	P
USGS	02168504	2016-02-25 19:30	EST			3130	P	5.51	P			0.00	P
USGS	02168504	2016-02-25 19:45	EST			3150	P	5.52	P			0.00	P
USGS	02168504	2016-02-25 20:00	EST	10.5	P	3150	P	5.52	P	10.5	P	0.00	P
USGS	02168504	2016-02-25 20:15	EST			3150	P	5.52	P			0.00	P
USGS	02168504	2016-02-25 20:30	EST			3150	P	5.52	P			0.00	P
USGS	02168504	2016-02-25 20:45	EST			3150	P	5.52	P			0.00	P
USGS	02168504	2016-02-25 21:00	EST	10.5	P	3150	P	5.52	P	10.6	P	0.00	P
USGS	02168504	2016-02-25 21:15	EST			3150	P	5.52	P			0.00	P
USGS	02168504	2016-02-25 21:30	EST			3150	P	5.52	P			0.00	P
USGS	02168504	2016-02-25 21:45	EST			3150	P	5.52	P			0.00	P
USGS	02168504	2016-02-25 22:00	EST	10.5	P	3150	P	5.52	P	10.5	P	0.00	P
USGS	02168504	2016-02-25 22:15	EST			3150	P	5.52	P			0.00	P
USGS	02168504	2016-02-25 22:30	EST			3150	P	5.52	P			0.00	P
USGS	02168504	2016-02-25 22:45	EST			3150	P	5.52	P			0.00	P
USGS	02168504	2016-02-25 23:00	EST	10.5	P	3150	P	5.52	P	10.5	P	0.00	P
USGS	02168504	2016-02-25 23:15	EST			3130	P	5.51	P			0.00	P
USGS	02168504	2016-02-25 23:30	EST			3130	P	5.51	P			0.00	P
USGS	02168504	2016-02-25 23:45	EST			3150	P	5.52	P			0.00	P
USGS	02168504	2016-02-26 00:00	EST	10.5	P	3130	P	5.51	P	10.5	P	0.00	P
USGS	02168504	2016-02-26 00:15	EST			3150	P	5.52	P			0.00	P
USGS	02168504	2016-02-26 00:30	EST			3150	P	5.52	P			0.00	P
USGS	02168504	2016-02-26 00:45	EST			3130	P	5.51	P			0.00	P
USGS	02168504	2016-02-26 01:00	EST	10.5	P	3150	P	5.52	P	10.4	P	0.00	P
USGS	02168504	2016-02-26 01:15	EST			3150	P	5.52	P			0.00	P
USGS	02168504	2016-02-26 01:30	EST			3130	P	5.51	P			0.00	P
USGS	02168504	2016-02-26 01:45	EST			3150	P	5.52	P			0.00	P
USGS	02168504	2016-02-26 02:00	EST	10.5	P	3150	P	5.52	P	10.4	P	0.00	P
USGS	02168504	2016-02-26 02:15	EST			3150	P	5.52	P			0.00	P
USGS	02168504	2016-02-26 02:30	EST			3150	P	5.52	P			0.00	P
USGS	02168504	2016-02-26 02:45	EST			3150	P	5.52	P			0.00	P
USGS	02168504	2016-02-26 03:00	EST	10.5	P	3150	P	5.52	P	10.4	P	0.00	P
USGS	02168504	2016-02-26 03:15	EST			3150	P	5.52	P			0.00	P
USGS	02168504	2016-02-26 03:30	EST			3150	P	5.52	P			0.00	P
USGS	02168504	2016-02-26 03:45	EST			3150	P	5.52	P			0.00	P
USGS	02168504	2016-02-26 04:00	EST	10.5	P	3150	P	5.52	P	10.5	P	0.00	P
USGS	02168504	2016-02-26 04:15	EST			3150	P	5.52	P			0.00	P
USGS	02168504	2016-02-26 04:30	EST			3150	P	5.52	P			0.00	P
USGS	02168504	2016-02-26 04:45	EST			3150	P	5.52	P			0.00	P
USGS	02168504	2016-02-26 05:00	EST	10.5	P	3150	P	5.52	P	10.5	P	0.00	P
USGS	02168504	2016-02-26 05:15	EST			3150	P	5.52	P			0.00	P
USGS	02168504	2016-02-26 05:30	EST			3150	P	5.52	P			0.00	P
USGS	02168504	2016-02-26 05:45	EST			3150	P	5.52	P			0.00	P
USGS	02168504	2016-02-26 06:00	EST	10.5	P	3150	P	5.52	P	10.3	P	0.00	P
USGS	02168504	2016-02-26 06:15	EST			3150	P	5.52	P			0.00	P
USGS	02168504	2016-02-26 06:30	EST			3150	P	5.52	P			0.00	P
USGS	02168504	2016-02-26 06:45	EST			3150	P	5.52	P			0.00	P
USGS	02168504	2016-02-26 07:00	EST	10.5	P	3150	P	5.52	P	10.4	P	0.00	P
USGS	02168504	2016-02-26 07:15	EST			3150	P	5.52	P			0.00	P
USGS	02168504	2016-02-26 07:30	EST			3150	P	5.52	P			0.00	P
USGS	02168504	2016-02-26 07:45	EST			3150	P	5.52	P			0.00	P
USGS	02168504	2016-02-26 08:00	EST	10.5	P	3150	P	5.52	P	10.4	P	0.00	P
USGS	02168504	2016-02-26 08:15	EST			3150	P	5.52	P			0.00	P
USGS	02168504	2016-02-26 08:30	EST			3150	P	5.52	P			0.00	P
USGS	02168504	2016-02-26 08:45	EST			3150	P	5.52	P			0.00	P
USGS	02168504	2016-02-26 09:00	EST	10.5	P	3150	P	5.52	P	10.4	P	0.00	P
USGS	02168504	2016-02-26 09:15	EST			3150	P	5.52	P			0.00	P
USGS	02168504	2016-02-26 09:30	EST			3150	P	5.52	P			0.00	P
USGS	02168504	2016-02-26 09:45	EST			3150	P	5.52	P			0.00	P
USGS	02168504	2016-02-26 10:00	EST	10.6	P	3150	P	5.52	P	10.4	P	0.00	P
USGS	02168504	2016-02-26 10:15	EST			3150	P	5.52	P			0.00	P
USGS	02168504	2016-02-26 10:30	EST			3150	P	5.52	P			0.00	P
USGS	02168504	2016-02-26 10:45	EST			3150	P	5.52	P			0.00	P
USGS	02168504	2016-02-26 11:00	EST	10.6	P	3150	P	5.52	P	10.4	P	0.00	P
USGS	02168504	2016-02-26 11:15	EST			3150	P	5.52	P			0.00	P
USGS	02168504	2016-02-26 11:30	EST			3150	P	5.52	P			0.00	P
USGS	02168504	2016-02-26 11:45	EST			3150	P	5.52	P			0.00	P
USGS	02168504	2016-02-26 12:00	EST	10.6	P	3150	P	5.52	P	10.4	P	0.00	P
USGS	02168504	2016-02-26 12:15	EST			3150	P	5.52	P			0.00	P
USGS	02168504	2016-02-26 12:30	EST			3150	P	5.52	P			0.00	P
USGS	02168504	2016-02-26 12:45	EST			3150	P	5.52	P			0.00	P
USGS	02168504	2016-02-26 13:00	EST	10.6	P	3150	P	5.52	P	10.4	P	0.00	P
USGS	02168504	2016-02-26 13:15	EST			3150	P	5.52	P			0.00	P
USGS	02168504	2016-02-26 13:30	EST			3150	P	5.52	P			0.00	P
USGS	02168504	2016-02-26 13:45	EST			3150	P	5.52	P			0.00	P
USGS	02168504	2016-02-26 14:00	EST	10.6	P	3150	P	5.52	P	10.3	P	0.00	P
USGS	02168504	2016-02-26 14:15	EST			3150	P	5.52	P			0.00	P
USGS	02168504	2016-02-26 14:30	EST			3150	P	5.52	P			0.00	P
USGS	02168504	2016-02-26 14:45	EST			3150	P	5.52	P			0.00	P
USGS	02168504	2016-02-26 15:00	EST	10.6	P	3150	P	5.52	P	10.3	P	0.00	P
USGS	02168504	2016-02-26 15:15	EST			3150	P	5.52	P			0.00	P
USGS	02168504	2016-02-26 15:30	EST			3150	P	5.52	P			0.00	P
USGS	02168504	2016-02-26 15:45	EST			3150	P	5.52	P			0.00	P
USGS	02168504	2016-02-26 16:00	EST	10.6	P	3150	P	5.52	P	10.3	P	0.00	P
USGS	02168504	2016-02-26 16:15	EST			3150	P	5.52	P			0.00	P
USGS	02168504	2016-02-26 16:30	EST			3150	P	5.52	P			0.00	P
USGS	02168504	2016-02-26 16:45	EST			3150	P	5.52	P			0.00	P
USGS	02168504	2016-02-26 17:00	EST	10.5	P	3150	P	5.52	P	10.3	P	0.00	P
USGS	02168504	2016-02-26 17:15	EST			3150	P	5.52	P			0.00	P
USGS	02168504	2016-02-26 17:30	EST			3150	P	5.52	P			0.00	P
USGS	02168504	2016-02-26 17:45	EST			3150	P	5.52	P			0.00	P
USGS	02168504	2016-02-26 18:00	EST	10.5	P	3150	P	5.52	P	10.3	P	0.00	P
USGS	02168504	2016-02-26 18:15	EST			3150	P	5.52	P			0.00	P
USGS	02168504	2016-02-26 18:30	EST			3150	P	5.52	P			0.00	P
USGS	02168504	2016-02-26 18:45	EST			3150	P	5.52	P			0.00	P
USGS	02168504	2016-02-26 19:00	EST	10.5	P	3150	P	5.52	P	10.4	P	0.00	P
USGS	02168504	2016-02-26 19:15	EST			3150	P	5.52	P			0.00	P
USGS	02168504	2016-02-26 19:30	EST			3150	P	5.52	P			0.00	P
USGS	02168504	2016-02-26 19:45	EST			3150	P	5.52	P			0.00	P
USGS	02168504	2016-02-26 20:00	EST	10.5	P	3150	P	5.52	P	10.4	P	0.00	P
USGS	02168504	2016-02-26 20:15	EST			3150	P	5.52	P			0.00	P
USGS	02168504	2016-02-26 20:30	EST			3150	P	5.52	P			0.00	P
USGS	02168504	2016-02-26 20:45	EST			3150	P	5.52	P			0.00	P
USGS	02168504	2016-02-26 21:00	EST	10.5	P	3150	P	5.52	P	10.4	P	0.00	P
USGS	02168504	2016-02-26 21:15	EST			3150	P	5.52	P			0.00	P
USGS	02168504	2016-02-26 21:30	EST			3150	P	5.52	P			0.00	P
USGS	02168504	2016-02-26 21:45	EST			3150	P	5.52	P			0.00	P
USGS	02168504	2016-02-26 22:00	EST	10.5	P	3150	P	5.52	P	10.3	P	0.00	P
USGS	02168504	2016-02-26 22:15	EST			3150	P	5.52	P			0.00	P
USGS	02168504	2016-02-26 22:30	EST			3150	P	5.52	P			0.00	P
USGS	02168504	2016-02-26 22:45	EST			3150	P	5.52	P			0.00	P
USGS	02168504	2016-02-26 23:00	EST	10.5	P	3150	P	5.52	P	10.3	P	0.00	P
USGS	02168504	2016-02-26 23:15	EST			3150	P	5.52	P			0.00	P
USGS	02168504	2016-02-26 23:30	EST			3150	P	5.52	P			0.00	P
USGS	02168504	2016-02-26 23:45	EST			3150	P	5.52	P			0.00	P
USGS	02168504	2016-02-27 00:00	EST	10.4	P	3150	P	5.52	P	10.2	P	0.00	P
USGS	02168504	2016-02-27 00:15	EST			3150	P	5.52	P			0.00	P
USGS	02168504	2016-02-27 00:30	EST			3150	P	5.52	P			0.00	P
USGS	02168504	2016-02-27 00:45	EST			3150	P	5.52	P			0.00	P
USGS	02168504	2016-02-27 01:00	EST	10.4	P	3150	P	5.52	P	10.2	P	0.00	P
USGS	02168504	2016-02-27 01:15	EST			3150	P	5.52	P			0.00	P
USGS	02168504	2016-02-27 01:30	EST			3150	P	5.52	P			0.00	P
USGS	02168504	2016-02-27 01:45	EST			3150	P	5.52	P			0.00	P
USGS	02168504	2016-02-27 02:00	EST	10.4	P	3150	P	5.52	P	10.1	P	0.00	P
USGS	02168504	2016-02-27 02:15	EST			3150	P	5.52	P			0.00	P
USGS	02168504	2016-02-27 02:30	EST			3150	P	5.52	P			0.00	P
USGS	02168504	2016-02-27 02:45	EST			3150	P	5.52	P			0.00	P
USGS	02168504	2016-02-27 03:00	EST	10.4	P	3150	P	5.52	P	10.1	P	0.00	P
USGS	02168504	2016-02-27 03:15	EST			3150	P	5.52	P			0.00	P
USGS	02168504	2016-02-27 03:30	EST			3150	P	5.52	P			0.00	P
USGS	02168504	2016-02-27 03:45	EST			3150	P	5.52	P			0.00	P
USGS	02168504	2016-02-27 04:00	EST	10.4	P	3150	P	5.52	P	10.1	P	0.00	P
USGS	02168504	2016-02-27 04:15	EST			3150	P	5.52	P			0.00	P
USGS	02168504	2016-02-27 04:30	EST			3150	P	5.52	P			0.00	P
USGS	02168504	2016-02-27 04:45	EST			3150	P	5.52	P			0.00	P
USGS	02168504	2016-02-27 05:00	EST	10.4	P	3150	P	5.52	P	10.1	P	0.00	P
USGS	02168504	2016-02-27 05:15	EST			3150	P	5.52	P			0.00	P
USGS	02168504	2016-02-27 05:30	EST			3150	P	5.52	P			0.00	P
USGS	02168504	2016-02-27 05:45	EST			3150	P	5.52	P			0.00	P
USGS	02168504	2016-02-27 06:00	EST	10.4	P	3150	P	5.52	P	10.1	P	0.00	P
USGS	02168504	2016-02-27 06:15	EST			3150	P	5.52	P			0.00	P
USGS	02168504	2016-02-27 06:30	EST			3150	P	5.52	P			0.00	P
USGS	02168504	2016-02-27 06:45	EST			3150	P	5.52	P			0.00	P
USGS	02168504	2016-02-27 07:00	EST	10.4	P	3150	P	5.52	P	10.1	P	0.00	P
USGS	02168504	2016-02-27 07:15	EST			3150	P	5.52	P			0.00	P
USGS	02168504	2016-02-27 07:30	EST			3150	P	5.52	P			0.00	P
USGS	02168504	2016-02-27 07:45	EST			3150	P	5.52	P			0.00	P
USGS	02168504	2016-02-27 08:00	EST	10.3	P	3150	P	5.52	P	10.1	P	0.00	P
USGS	02168504	2016-02-27 08:15	EST			3150	P	5.52	P			0.00	P
USGS	02168504	2016-02-27 08:30	EST			3150	P	5.52	P			0.00	P
USGS	02168504	2016-02-27 08:45	EST			3150	P	5.52	P			0.00	P
USGS	02168504	2016-02-27 09:00	EST	10.4	P	3150	P	5.52	P	10.1	P	0.00	P
USGS	02168504	2016-02-27 09:15	EST			3150	P	5.52	P			0.00	P
USGS	02168504	2016-02-27 09:30	EST			3150	P	5.52	P			0.00	P
USGS	02168504	2016-02-27 09:45	EST			3150	P	5.52	P			0.00	P
USGS	02168504	2016-02-27 10:00	EST	10.4	P	3150	P	5.52	P	10.1	P	0.00	P
USGS	02168504	2016-02-27 10:15	EST			3150	P	5.52	P			0.00	P
USGS	02168504	2016-02-27 10:30	EST			3150	P	5.52	P			0.00	P
USGS	02168504	2016-02-27 10:45	EST			3150	P	5.52	P			0.00	P
