# ---------------------------------- WARNING ----------------------------------------
# The data you have obtained from this automated U.S. Geological Survey database
# have not received Director's approval and as such are provisional and subject to
# revision.  The data are released on the condition that neither the USGS nor the
# United States Government may be held liable for any damages resulting from its use.
# Additional info: http://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  http://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: http://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2016-03-07 06:38:53 EST       (vaww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 02169000 SALUDA RIVER NEAR COLUMBIA, SC
# -----------------------------------------------------------------------------------
#
# Data provided for site 02169000
#    DD parameter   Description
#    01   00060     Discharge, cubic feet per second
#    02   00065     Gage height, feet
#    03   00300     Dissolved oxygen, water, unfiltered, milligrams per liter
#    04   00010     Temperature, water, degrees Celsius
#    23   00095     Specific conductance, water, unfiltered, microsiemens per centimeter at 25 degrees Celsius
#
# Data-value qualification codes included in this output: 
#     P  Provisional data subject to revision.  
# 
agency_cd	site_no	datetime	tz_cd	01_00060	01_00060_cd	02_00065	02_00065_cd	03_00300	03_00300_cd	04_00010	04_00010_cd	23_00095	23_00095_cd
USGS	02169000	2016-02-27 21:15	EST	2250	P	3.39	P	11.1	P	10.8	P	67	P
USGS	02169000	2016-02-27 21:30	EST	2250	P	3.39	P	11.1	P	10.8	P	67	P
USGS	02169000	2016-02-27 21:45	EST	2230	P	3.38	P	11.1	P	10.8	P	67	P
USGS	02169000	2016-02-27 22:00	EST	2230	P	3.38	P	11.1	P	10.8	P	67	P
USGS	02169000	2016-02-27 22:15	EST	2230	P	3.38	P	11.1	P	10.7	P	67	P
USGS	02169000	2016-02-27 22:30	EST	2230	P	3.38	P	11.0	P	10.7	P	67	P
USGS	02169000	2016-02-27 22:45	EST	2230	P	3.38	P	11.0	P	10.7	P	67	P
USGS	02169000	2016-02-27 23:00	EST	2250	P	3.39	P	11.0	P	10.7	P	67	P
USGS	02169000	2016-02-27 23:15	EST	2230	P	3.38	P	11.0	P	10.6	P	67	P
USGS	02169000	2016-02-27 23:30	EST	2230	P	3.38	P	11.0	P	10.6	P	67	P
USGS	02169000	2016-02-27 23:45	EST	2230	P	3.38	P	11.0	P	10.6	P	67	P
USGS	02169000	2016-02-28 00:00	EST	2230	P	3.38	P	11.0	P	10.5	P	67	P
USGS	02169000	2016-02-28 00:15	EST	2230	P	3.38	P	11.0	P	10.5	P	67	P
USGS	02169000	2016-02-28 00:30	EST	2250	P	3.39	P	11.0	P	10.4	P	67	P
USGS	02169000	2016-02-28 00:45	EST	2230	P	3.38	P	11.0	P	10.4	P	67	P
USGS	02169000	2016-02-28 01:00	EST	2230	P	3.38	P	10.9	P	10.3	P	67	P
USGS	02169000	2016-02-28 01:15	EST	2250	P	3.39	P	10.9	P	10.3	P	67	P
USGS	02169000	2016-02-28 01:30	EST	2230	P	3.38	P	10.9	P	10.2	P	67	P
USGS	02169000	2016-02-28 01:45	EST	2230	P	3.38	P	10.9	P	10.2	P	67	P
USGS	02169000	2016-02-28 02:00	EST	2230	P	3.38	P	10.9	P	10.1	P	67	P
USGS	02169000	2016-02-28 02:15	EST	2230	P	3.38	P	10.9	P	10.1	P	67	P
USGS	02169000	2016-02-28 02:30	EST	2230	P	3.38	P	10.8	P	10.0	P	67	P
USGS	02169000	2016-02-28 02:45	EST	2230	P	3.38	P	10.8	P	10	P	67	P
USGS	02169000	2016-02-28 03:00	EST	2210	P	3.37	P	10.8	P	9.9	P	67	P
USGS	02169000	2016-02-28 03:15	EST	2230	P	3.38	P	10.8	P	9.9	P	67	P
USGS	02169000	2016-02-28 03:30	EST	2230	P	3.38	P	10.8	P	9.8	P	67	P
USGS	02169000	2016-02-28 03:45	EST	2230	P	3.38	P	10.8	P	9.8	P	67	P
USGS	02169000	2016-02-28 04:00	EST	2250	P	3.39	P	10.8	P	9.8	P	67	P
USGS	02169000	2016-02-28 04:15	EST	2230	P	3.38	P	10.8	P	9.8	P	67	P
USGS	02169000	2016-02-28 04:30	EST	2230	P	3.38	P	10.8	P	9.7	P	67	P
USGS	02169000	2016-02-28 04:45	EST	2230	P	3.38	P	10.7	P	9.7	P	67	P
USGS	02169000	2016-02-28 05:00	EST	2250	P	3.39	P	10.7	P	9.7	P	67	P
USGS	02169000	2016-02-28 05:15	EST	2250	P	3.39	P	10.7	P	9.6	P	67	P
USGS	02169000	2016-02-28 05:30	EST	2230	P	3.38	P	10.7	P	9.6	P	67	P
USGS	02169000	2016-02-28 05:45	EST	2250	P	3.39	P	10.7	P	9.6	P	67	P
USGS	02169000	2016-02-28 06:00	EST	2250	P	3.39	P	10.7	P	9.6	P	67	P
USGS	02169000	2016-02-28 06:15	EST	2250	P	3.39	P	10.7	P	9.6	P	67	P
USGS	02169000	2016-02-28 06:30	EST	2230	P	3.38	P	10.7	P	9.5	P	67	P
USGS	02169000	2016-02-28 06:45	EST	2230	P	3.38	P	10.7	P	9.5	P	67	P
USGS	02169000	2016-02-28 07:00	EST	2230	P	3.38	P	10.7	P	9.5	P	67	P
USGS	02169000	2016-02-28 07:15	EST	2230	P	3.38	P	10.7	P	9.5	P	67	P
USGS	02169000	2016-02-28 07:30	EST	2250	P	3.39	P	10.7	P	9.5	P	67	P
USGS	02169000	2016-02-28 07:45	EST	2250	P	3.39	P	10.7	P	9.5	P	67	P
USGS	02169000	2016-02-28 08:00	EST	2250	P	3.39	P	10.7	P	9.5	P	67	P
USGS	02169000	2016-02-28 08:15	EST	2230	P	3.38	P	10.7	P	9.5	P	67	P
USGS	02169000	2016-02-28 08:30	EST	2250	P	3.39	P	10.7	P	9.5	P	67	P
USGS	02169000	2016-02-28 08:45	EST	2250	P	3.39	P	10.8	P	9.5	P	67	P
USGS	02169000	2016-02-28 09:00	EST	2250	P	3.39	P	10.8	P	9.5	P	67	P
USGS	02169000	2016-02-28 09:15	EST	2230	P	3.38	P	10.8	P	9.5	P	67	P
USGS	02169000	2016-02-28 09:30	EST	2230	P	3.38	P	10.8	P	9.5	P	67	P
USGS	02169000	2016-02-28 09:45	EST	2250	P	3.39	P	10.8	P	9.6	P	67	P
USGS	02169000	2016-02-28 10:00	EST	2250	P	3.39	P	10.9	P	9.6	P	67	P
USGS	02169000	2016-02-28 10:15	EST	2230	P	3.38	P	10.9	P	9.6	P	67	P
USGS	02169000	2016-02-28 10:30	EST	2270	P	3.40	P	11.0	P	9.7	P	67	P
USGS	02169000	2016-02-28 10:45	EST	2250	P	3.39	P	11.0	P	9.8	P	67	P
USGS	02169000	2016-02-28 11:00	EST	2250	P	3.39	P	11.1	P	9.8	P	67	P
USGS	02169000	2016-02-28 11:15	EST	2250	P	3.39	P	11.2	P	9.8	P	67	P
USGS	02169000	2016-02-28 11:30	EST	2250	P	3.39	P	11.3	P	9.9	P	66	P
USGS	02169000	2016-02-28 11:45	EST	2230	P	3.38	P	11.3	P	10	P	66	P
USGS	02169000	2016-02-28 12:00	EST	2230	P	3.38	P	11.3	P	10.0	P	66	P
USGS	02169000	2016-02-28 12:15	EST	2230	P	3.38	P	11.4	P	10.1	P	66	P
USGS	02169000	2016-02-28 12:30	EST	2250	P	3.39	P	11.4	P	10.2	P	66	P
USGS	02169000	2016-02-28 12:45	EST	2250	P	3.39	P	11.5	P	10.3	P	66	P
USGS	02169000	2016-02-28 13:00	EST	2270	P	3.40	P	11.6	P	10.4	P	66	P
USGS	02169000	2016-02-28 13:15	EST	2250	P	3.39	P	11.6	P	10.5	P	66	P
USGS	02169000	2016-02-28 13:30	EST	2250	P	3.39	P	11.7	P	10.5	P	66	P
USGS	02169000	2016-02-28 13:45	EST	2250	P	3.39	P	11.7	P	10.6	P	66	P
USGS	02169000	2016-02-28 14:00	EST	2230	P	3.38	P	11.7	P	10.7	P	66	P
USGS	02169000	2016-02-28 14:15	EST	2250	P	3.39	P	11.7	P	10.7	P	66	P
USGS	02169000	2016-02-28 14:30	EST	2230	P	3.38	P	11.8	P	10.8	P	66	P
USGS	02169000	2016-02-28 14:45	EST	2250	P	3.39	P	11.8	P	10.9	P	66	P
USGS	02169000	2016-02-28 15:00	EST	2250	P	3.39	P	11.8	P	10.9	P	66	P
USGS	02169000	2016-02-28 15:15	EST	2250	P	3.39	P	11.8	P	11.0	P	66	P
USGS	02169000	2016-02-28 15:30	EST	2250	P	3.39	P	11.8	P	11.0	P	66	P
USGS	02169000	2016-02-28 15:45	EST	2250	P	3.39	P	11.8	P	11.1	P	66	P
USGS	02169000	2016-02-28 16:00	EST	2250	P	3.39	P	11.9	P	11.1	P	66	P
USGS	02169000	2016-02-28 16:15	EST	2230	P	3.38	P	11.8	P	11.2	P	66	P
USGS	02169000	2016-02-28 16:30	EST	2230	P	3.38	P	11.9	P	11.2	P	66	P
USGS	02169000	2016-02-28 16:45	EST	2230	P	3.38	P	11.8	P	11.2	P	66	P
USGS	02169000	2016-02-28 17:00	EST	2250	P	3.39	P	11.8	P	11.2	P	66	P
USGS	02169000	2016-02-28 17:15	EST	2230	P	3.38	P	11.8	P	11.3	P	66	P
USGS	02169000	2016-02-28 17:30	EST	2230	P	3.38	P	11.8	P	11.3	P	66	P
USGS	02169000	2016-02-28 17:45	EST	2230	P	3.38	P	11.8	P	11.3	P	66	P
USGS	02169000	2016-02-28 18:00	EST	2250	P	3.39	P	11.7	P	11.3	P	66	P
USGS	02169000	2016-02-28 18:15	EST	2250	P	3.39	P	11.7	P	11.3	P	66	P
USGS	02169000	2016-02-28 18:30	EST	2250	P	3.39	P	11.6	P	11.3	P	67	P
USGS	02169000	2016-02-28 18:45	EST	2230	P	3.38	P	11.6	P	11.3	P	67	P
USGS	02169000	2016-02-28 19:00	EST	2230	P	3.38	P	11.6	P	11.3	P	67	P
USGS	02169000	2016-02-28 19:15	EST	2230	P	3.38	P	11.5	P	11.3	P	67	P
USGS	02169000	2016-02-28 19:30	EST	2230	P	3.38	P	11.4	P	11.3	P	67	P
USGS	02169000	2016-02-28 19:45	EST	2230	P	3.38	P	11.4	P	11.3	P	67	P
USGS	02169000	2016-02-28 20:00	EST	2250	P	3.39	P	11.4	P	11.3	P	67	P
USGS	02169000	2016-02-28 20:15	EST	2210	P	3.37	P	11.3	P	11.3	P	67	P
USGS	02169000	2016-02-28 20:30	EST	2230	P	3.38	P	11.3	P	11.3	P	67	P
USGS	02169000	2016-02-28 20:45	EST	2230	P	3.38	P	11.2	P	11.3	P	67	P
USGS	02169000	2016-02-28 21:00	EST	2230	P	3.38	P	11.2	P	11.3	P	67	P
USGS	02169000	2016-02-28 21:15	EST	2230	P	3.38	P	11.2	P	11.2	P	67	P
USGS	02169000	2016-02-28 21:30	EST	2230	P	3.38	P	11.2	P	11.2	P	67	P
USGS	02169000	2016-02-28 21:45	EST	2230	P	3.38	P	11.2	P	11.2	P	67	P
USGS	02169000	2016-02-28 22:00	EST	2250	P	3.39	P	11.1	P	11.2	P	67	P
USGS	02169000	2016-02-28 22:15	EST	2250	P	3.39	P	11.1	P	11.1	P	67	P
USGS	02169000	2016-02-28 22:30	EST	2250	P	3.39	P	11.1	P	11.1	P	67	P
USGS	02169000	2016-02-28 22:45	EST	2230	P	3.38	P	11.1	P	11.1	P	67	P
USGS	02169000	2016-02-28 23:00	EST	2250	P	3.39	P	11.0	P	11.0	P	67	P
USGS	02169000	2016-02-28 23:15	EST	2230	P	3.38	P	11.0	P	11.0	P	67	P
USGS	02169000	2016-02-28 23:30	EST	2250	P	3.39	P	11.0	P	10.9	P	67	P
USGS	02169000	2016-02-28 23:45	EST	2250	P	3.39	P	11.0	P	10.9	P	67	P
USGS	02169000	2016-02-29 00:00	EST	2250	P	3.39	P	11.0	P	10.8	P	67	P
USGS	02169000	2016-02-29 00:15	EST	2270	P	3.40	P	11.0	P	10.8	P	67	P
USGS	02169000	2016-02-29 00:30	EST	2290	P	3.41	P	10.9	P	10.7	P	67	P
USGS	02169000	2016-02-29 00:45	EST	2290	P	3.41	P	10.9	P	10.7	P	67	P
USGS	02169000	2016-02-29 01:00	EST	2330	P	3.43	P	10.9	P	10.6	P	67	P
USGS	02169000	2016-02-29 01:15	EST	2370	P	3.45	P	10.9	P	10.6	P	67	P
USGS	02169000	2016-02-29 01:30	EST	2390	P	3.46	P	10.9	P	10.5	P	67	P
USGS	02169000	2016-02-29 01:45	EST	2410	P	3.47	P	10.8	P	10.5	P	67	P
USGS	02169000	2016-02-29 02:00	EST	2450	P	3.49	P	10.8	P	10.4	P	67	P
USGS	02169000	2016-02-29 02:15	EST	2470	P	3.50	P	10.8	P	10.3	P	67	P
USGS	02169000	2016-02-29 02:30	EST	2500	P	3.51	P	10.8	P	10.3	P	67	P
USGS	02169000	2016-02-29 02:45	EST	2520	P	3.52	P	10.8	P	10.2	P	67	P
USGS	02169000	2016-02-29 03:00	EST	2540	P	3.53	P	10.8	P	10.2	P	67	P
USGS	02169000	2016-02-29 03:15	EST	2540	P	3.53	P	10.7	P	10.1	P	67	P
USGS	02169000	2016-02-29 03:30	EST	2540	P	3.53	P	10.7	P	10.1	P	67	P
USGS	02169000	2016-02-29 03:45	EST	2540	P	3.53	P	10.7	P	10.0	P	67	P
USGS	02169000	2016-02-29 04:00	EST	2540	P	3.53	P	10.7	P	10.0	P	67	P
USGS	02169000	2016-02-29 04:15	EST	2560	P	3.54	P	10.7	P	10	P	67	P
USGS	02169000	2016-02-29 04:30	EST	2540	P	3.53	P	10.7	P	9.9	P	66	P
USGS	02169000	2016-02-29 04:45	EST	2580	P	3.55	P	10.7	P	9.9	P	67	P
USGS	02169000	2016-02-29 05:00	EST	2560	P	3.54	P	10.6	P	9.9	P	66	P
USGS	02169000	2016-02-29 05:15	EST	2580	P	3.55	P	10.6	P	9.9	P	66	P
USGS	02169000	2016-02-29 05:30	EST	2560	P	3.54	P	10.6	P	9.8	P	66	P
USGS	02169000	2016-02-29 05:45	EST	2580	P	3.55	P	10.6	P	9.8	P	66	P
USGS	02169000	2016-02-29 06:00	EST	2580	P	3.55	P	10.6	P	9.8	P	66	P
USGS	02169000	2016-02-29 06:15	EST	2560	P	3.54	P	10.6	P	9.8	P	66	P
USGS	02169000	2016-02-29 06:30	EST	2580	P	3.55	P	10.6	P	9.8	P	66	P
USGS	02169000	2016-02-29 06:45	EST	2580	P	3.55	P	10.6	P	9.8	P	66	P
USGS	02169000	2016-02-29 07:00	EST	2580	P	3.55	P	10.6	P	9.8	P	66	P
USGS	02169000	2016-02-29 07:15	EST	2580	P	3.55	P	10.6	P	9.8	P	66	P
USGS	02169000	2016-02-29 07:30	EST	2580	P	3.55	P	10.6	P	9.8	P	66	P
USGS	02169000	2016-02-29 07:45	EST	2560	P	3.54	P	10.6	P	9.8	P	66	P
USGS	02169000	2016-02-29 08:00	EST	2580	P	3.55	P	10.6	P	9.8	P	66	P
USGS	02169000	2016-02-29 08:15	EST	2580	P	3.55	P	10.6	P	9.8	P	66	P
USGS	02169000	2016-02-29 08:30	EST	2580	P	3.55	P	10.7	P	9.8	P	66	P
USGS	02169000	2016-02-29 08:45	EST	2580	P	3.55	P	10.7	P	9.8	P	66	P
USGS	02169000	2016-02-29 09:00	EST	2560	P	3.54	P	10.7	P	9.8	P	66	P
USGS	02169000	2016-02-29 09:15	EST	2580	P	3.55	P	10.7	P	9.8	P	66	P
USGS	02169000	2016-02-29 09:30	EST	2560	P	3.54	P	10.7	P	9.8	P	66	P
USGS	02169000	2016-02-29 09:45	EST	2560	P	3.54	P	10.8	P	9.9	P	66	P
USGS	02169000	2016-02-29 10:00	EST	2560	P	3.54	P	10.8	P	9.9	P	66	P
USGS	02169000	2016-02-29 10:15	EST	2520	P	3.52	P	10.9	P	10	P	66	P
USGS	02169000	2016-02-29 10:30	EST	2500	P	3.51	P	10.9	P	10.0	P	66	P
USGS	02169000	2016-02-29 10:45	EST	2470	P	3.50	P	11.0	P	10.0	P	66	P
USGS	02169000	2016-02-29 11:00	EST	2430	P	3.48	P	11.0	P	10.1	P	66	P
USGS	02169000	2016-02-29 11:15	EST	2430	P	3.48	P	11.1	P	10.2	P	66	P
USGS	02169000	2016-02-29 11:30	EST	2390	P	3.46	P	11.2	P	10.2	P	66	P
USGS	02169000	2016-02-29 11:45	EST	2370	P	3.45	P	11.2	P	10.3	P	66	P
USGS	02169000	2016-02-29 12:00	EST	2370	P	3.45	P	11.3	P	10.4	P	66	P
USGS	02169000	2016-02-29 12:15	EST	2350	P	3.44	P	11.3	P	10.4	P	66	P
USGS	02169000	2016-02-29 12:30	EST	2350	P	3.44	P	11.4	P	10.5	P	66	P
USGS	02169000	2016-02-29 12:45	EST	2350	P	3.44	P	11.4	P	10.6	P	66	P
USGS	02169000	2016-02-29 13:00	EST	2330	P	3.43	P	11.5	P	10.7	P	66	P
USGS	02169000	2016-02-29 13:15	EST	2330	P	3.43	P	11.6	P	10.8	P	66	P
USGS	02169000	2016-02-29 13:30	EST	2310	P	3.42	P	11.6	P	10.8	P	66	P
USGS	02169000	2016-02-29 13:45	EST	2310	P	3.42	P	11.6	P	10.9	P	66	P
USGS	02169000	2016-02-29 14:00	EST	2290	P	3.41	P	11.6	P	11.0	P	66	P
USGS	02169000	2016-02-29 14:15	EST	2310	P	3.42	P	11.7	P	11.0	P	66	P
USGS	02169000	2016-02-29 14:30	EST	2310	P	3.42	P	11.7	P	11.1	P	66	P
USGS	02169000	2016-02-29 14:45	EST	2310	P	3.42	P	11.7	P	11.2	P	66	P
USGS	02169000	2016-02-29 15:00	EST	2330	P	3.43	P	11.8	P	11.2	P	66	P
USGS	02169000	2016-02-29 15:15	EST	2310	P	3.42	P	11.8	P	11.3	P	66	P
USGS	02169000	2016-02-29 15:30	EST	2310	P	3.42	P	11.8	P	11.3	P	66	P
USGS	02169000	2016-02-29 15:45	EST	2310	P	3.42	P	11.8	P	11.4	P	66	P
USGS	02169000	2016-02-29 16:00	EST	2290	P	3.41	P	11.8	P	11.4	P	66	P
USGS	02169000	2016-02-29 16:15	EST	2290	P	3.41	P	11.8	P	11.5	P	66	P
USGS	02169000	2016-02-29 16:30	EST	2310	P	3.42	P	11.8	P	11.5	P	66	P
USGS	02169000	2016-02-29 16:45	EST	2290	P	3.41	P	11.8	P	11.6	P	66	P
USGS	02169000	2016-02-29 17:00	EST	2290	P	3.41	P	11.8	P	11.6	P	66	P
USGS	02169000	2016-02-29 17:15	EST	2290	P	3.41	P	11.8	P	11.6	P	66	P
USGS	02169000	2016-02-29 17:30	EST	2290	P	3.41	P	11.7	P	11.6	P	66	P
USGS	02169000	2016-02-29 17:45	EST	2290	P	3.41	P	11.7	P	11.6	P	66	P
USGS	02169000	2016-02-29 18:00	EST	2290	P	3.41	P	11.7	P	11.6	P	66	P
USGS	02169000	2016-02-29 18:15	EST	2290	P	3.41	P	11.7	P	11.6	P	66	P
USGS	02169000	2016-02-29 18:30	EST	2290	P	3.41	P	11.6	P	11.6	P	66	P
USGS	02169000	2016-02-29 18:45	EST	2290	P	3.41	P	11.6	P	11.6	P	66	P
USGS	02169000	2016-02-29 19:00	EST	2290	P	3.41	P	11.5	P	11.6	P	66	P
USGS	02169000	2016-02-29 19:15	EST	2290	P	3.41	P	11.5	P	11.6	P	66	P
USGS	02169000	2016-02-29 19:30	EST	2290	P	3.41	P	11.4	P	11.6	P	66	P
USGS	02169000	2016-02-29 19:45	EST	2290	P	3.41	P	11.4	P	11.6	P	66	P
USGS	02169000	2016-02-29 20:00	EST	2290	P	3.41	P	11.3	P	11.6	P	66	P
USGS	02169000	2016-02-29 20:15	EST	2290	P	3.41	P	11.3	P	11.6	P	67	P
USGS	02169000	2016-02-29 20:30	EST	2290	P	3.41	P	11.3	P	11.6	P	67	P
USGS	02169000	2016-02-29 20:45	EST	2290	P	3.41	P	11.2	P	11.6	P	67	P
USGS	02169000	2016-02-29 21:00	EST	2290	P	3.41	P	11.2	P	11.6	P	67	P
USGS	02169000	2016-02-29 21:15	EST	2290	P	3.41	P	11.2	P	11.6	P	67	P
USGS	02169000	2016-02-29 21:30	EST	2290	P	3.41	P	11.2	P	11.5	P	67	P
USGS	02169000	2016-02-29 21:45	EST	2270	P	3.40	P	11.1	P	11.5	P	67	P
USGS	02169000	2016-02-29 22:00	EST	2290	P	3.41	P	11.1	P	11.5	P	67	P
USGS	02169000	2016-02-29 22:15	EST	2290	P	3.41	P	11.1	P	11.4	P	67	P
USGS	02169000	2016-02-29 22:30	EST	2290	P	3.41	P	11.1	P	11.4	P	67	P
USGS	02169000	2016-02-29 22:45	EST	2290	P	3.41	P	11.0	P	11.4	P	67	P
USGS	02169000	2016-02-29 23:00	EST	2270	P	3.40	P	11.0	P	11.3	P	67	P
USGS	02169000	2016-02-29 23:15	EST	2270	P	3.40	P	11.0	P	11.3	P	67	P
USGS	02169000	2016-02-29 23:30	EST	2290	P	3.41	P	11.0	P	11.3	P	67	P
USGS	02169000	2016-02-29 23:45	EST	2290	P	3.41	P	11.0	P	11.2	P	67	P
USGS	02169000	2016-03-01 00:00	EST	2270	P	3.40	P	10.9	P	11.2	P	67	P
USGS	02169000	2016-03-01 00:15	EST	2270	P	3.40	P	10.9	P	11.1	P	67	P
USGS	02169000	2016-03-01 00:30	EST	2270	P	3.40	P	10.9	P	11.0	P	67	P
USGS	02169000	2016-03-01 00:45	EST	2270	P	3.40	P	10.9	P	11.0	P	67	P
USGS	02169000	2016-03-01 01:00	EST	2270	P	3.40	P	10.9	P	10.9	P	67	P
USGS	02169000	2016-03-01 01:15	EST	2270	P	3.40	P	10.8	P	10.9	P	67	P
USGS	02169000	2016-03-01 01:30	EST	2270	P	3.40	P	10.8	P	10.8	P	67	P
USGS	02169000	2016-03-01 01:45	EST	2270	P	3.40	P	10.8	P	10.8	P	67	P
USGS	02169000	2016-03-01 02:00	EST	2270	P	3.40	P	10.8	P	10.7	P	67	P
USGS	02169000	2016-03-01 02:15	EST	2270	P	3.40	P	10.8	P	10.7	P	67	P
USGS	02169000	2016-03-01 02:30	EST	2270	P	3.40	P	10.7	P	10.6	P	67	P
USGS	02169000	2016-03-01 02:45	EST	2270	P	3.40	P	10.7	P	10.6	P	67	P
USGS	02169000	2016-03-01 03:00	EST	2270	P	3.40	P	10.7	P	10.5	P	67	P
USGS	02169000	2016-03-01 03:15	EST	2270	P	3.40	P	10.7	P	10.5	P	67	P
USGS	02169000	2016-03-01 03:30	EST	2270	P	3.40	P	10.6	P	10.4	P	67	P
USGS	02169000	2016-03-01 03:45	EST	2270	P	3.40	P	10.6	P	10.4	P	67	P
USGS	02169000	2016-03-01 04:00	EST	2250	P	3.39	P	10.6	P	10.3	P	67	P
USGS	02169000	2016-03-01 04:15	EST	2270	P	3.40	P	10.6	P	10.3	P	67	P
USGS	02169000	2016-03-01 04:30	EST	2270	P	3.40	P	10.6	P	10.3	P	67	P
USGS	02169000	2016-03-01 04:45	EST	2270	P	3.40	P	10.6	P	10.3	P	67	P
USGS	02169000	2016-03-01 05:00	EST	2270	P	3.40	P	10.6	P	10.2	P	67	P
USGS	02169000	2016-03-01 05:15	EST	2270	P	3.40	P	10.6	P	10.2	P	67	P
USGS	02169000	2016-03-01 05:30	EST	2270	P	3.40	P	10.6	P	10.2	P	67	P
USGS	02169000	2016-03-01 05:45	EST	2270	P	3.40	P	10.6	P	10.2	P	67	P
USGS	02169000	2016-03-01 06:00	EST	2270	P	3.40	P	10.6	P	10.2	P	67	P
USGS	02169000	2016-03-01 06:15	EST	2270	P	3.40	P	10.6	P	10.1	P	67	P
USGS	02169000	2016-03-01 06:30	EST	2270	P	3.40	P	10.6	P	10.1	P	67	P
USGS	02169000	2016-03-01 06:45	EST	2270	P	3.40	P	10.6	P	10.1	P	66	P
USGS	02169000	2016-03-01 07:00	EST	2290	P	3.41	P	10.6	P	10.1	P	66	P
USGS	02169000	2016-03-01 07:15	EST	2270	P	3.40	P	10.6	P	10.1	P	66	P
USGS	02169000	2016-03-01 07:30	EST	2270	P	3.40	P	10.6	P	10.1	P	66	P
USGS	02169000	2016-03-01 07:45	EST	2290	P	3.41	P	10.5	P	10.1	P	66	P
USGS	02169000	2016-03-01 08:00	EST	2290	P	3.41	P	10.6	P	10.0	P	66	P
USGS	02169000	2016-03-01 08:15	EST	2290	P	3.41	P	10.6	P	10.0	P	66	P
USGS	02169000	2016-03-01 08:30	EST	2270	P	3.40	P	10.6	P	10.0	P	66	P
USGS	02169000	2016-03-01 08:45	EST	2290	P	3.41	P	10.6	P	10.0	P	66	P
USGS	02169000	2016-03-01 09:00	EST	2290	P	3.41	P	10.6	P	10.0	P	66	P
USGS	02169000	2016-03-01 09:15	EST	2310	P	3.42	P	10.6	P	10.0	P	66	P
USGS	02169000	2016-03-01 09:30	EST	2310	P	3.42	P	10.7	P	10.0	P	66	P
USGS	02169000	2016-03-01 09:45	EST	2310	P	3.42	P	10.7	P	10.1	P	66	P
USGS	02169000	2016-03-01 10:00	EST	2310	P	3.42	P	10.8	P	10.1	P	66	P
USGS	02169000	2016-03-01 10:15	EST	2310	P	3.42	P	10.8	P	10.1	P	66	P
USGS	02169000	2016-03-01 10:30	EST	2310	P	3.42	P	10.8	P	10.1	P	66	P
USGS	02169000	2016-03-01 10:45	EST	2310	P	3.42	P	10.9	P	10.2	P	66	P
USGS	02169000	2016-03-01 11:00	EST	2310	P	3.42	P	10.9	P	10.2	P	66	P
USGS	02169000	2016-03-01 11:15	EST	2290	P	3.41	P	11.0	P	10.2	P	66	P
USGS	02169000	2016-03-01 11:30	EST	2310	P	3.42	P	11.0	P	10.3	P	66	P
USGS	02169000	2016-03-01 11:45	EST	2310	P	3.42	P	11.1	P	10.3	P	66	P
USGS	02169000	2016-03-01 12:00	EST	2310	P	3.42	P	11.1	P	10.4	P	66	P
USGS	02169000	2016-03-01 12:15	EST	2290	P	3.41	P	11.2	P	10.4	P	66	P
USGS	02169000	2016-03-01 12:30	EST	2310	P	3.42	P	11.3	P	10.5	P	66	P
USGS	02169000	2016-03-01 12:45	EST	2290	P	3.41	P	11.4	P	10.6	P	66	P
USGS	02169000	2016-03-01 13:00	EST	2310	P	3.42	P	11.4	P	10.7	P	66	P
USGS	02169000	2016-03-01 13:15	EST	2290	P	3.41	P	11.4	P	10.7	P	66	P
USGS	02169000	2016-03-01 13:30	EST	2290	P	3.41	P	11.5	P	10.8	P	66	P
USGS	02169000	2016-03-01 13:45	EST	2290	P	3.41	P	11.6	P	10.8	P	66	P
USGS	02169000	2016-03-01 14:00	EST	2290	P	3.41	P	11.6	P	10.8	P	66	P
USGS	02169000	2016-03-01 14:15	EST	2270	P	3.40	P	11.6	P	10.9	P	66	P
USGS	02169000	2016-03-01 14:30	EST	2290	P	3.41	P	11.6	P	10.9	P	66	P
USGS	02169000	2016-03-01 14:45	EST	2290	P	3.41	P	11.6	P	10.9	P	66	P
USGS	02169000	2016-03-01 15:00	EST	2270	P	3.40	P	11.6	P	11.0	P	66	P
USGS	02169000	2016-03-01 15:15	EST	2270	P	3.40	P	11.6	P	11.0	P	66	P
USGS	02169000	2016-03-01 15:30	EST	2290	P	3.41	P	11.6	P	11.0	P	66	P
USGS	02169000	2016-03-01 15:45	EST	2270	P	3.40	P	11.6	P	11.1	P	66	P
USGS	02169000	2016-03-01 16:00	EST	2270	P	3.40	P	11.6	P	11.1	P	66	P
USGS	02169000	2016-03-01 16:15	EST	2290	P	3.41	P	11.6	P	11.2	P	66	P
USGS	02169000	2016-03-01 16:30	EST	2270	P	3.40	P	11.6	P	11.2	P	66	P
USGS	02169000	2016-03-01 16:45	EST	2290	P	3.41	P	11.6	P	11.2	P	66	P
USGS	02169000	2016-03-01 17:00	EST	2290	P	3.41	P	11.6	P	11.3	P	66	P
